"","Species","Gut_SubSection","Gut_SubSection.padjust","Species.padjust","Kingdom","Phylum","Class","Order","Family","Genus","F4_GI_1","F4_GI_2","F4_GI_3","F4_GI_4","F4_HG_1","F4_HG_2","F4_HG_3","F5_GI_1","F5_GI_2","F5_GI_3","F5_GI_4","F5_HG_1","F5_HG_2","F5_HG_3","F6_GI_1","F6_GI_3","F6_GI_4","F6_HG_1","F6_HG_2","F6_HG_3","F7_GI_2","F7_GI_3","F7_GI_4","F7_HG_1","F7_HG_2","F7_HG_3","F8_GI_1","F8_GI_2","F8_GI_3","F8_GI_4","F8_HG_1","F8_HG_2","F8_HG_3"
"Otu00415",0.627658931491424,0.00227745780248913,0.00842781176108276,0.798959565566672,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0,0,0,0,0.0253009205357413,0.0256932919481349,0.0376918113497806,0.010954670250958,0,0.0173213742180269,0.0293299615832089,0.0523689430561941,0.0536914244047544,0.0504197724246619,0.0244973475791731,0,0,0,0,0,0,0,0,0.0366141907114439,0.0471343266405227,0.043602804430478,0,0,0,0,0,0.0134168103898401,0.0167339815117806
"Otu00419",0.0630536929792877,0.000473949156264632,0.00234805661459744,0.22148809919628,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0449595551641235,0.0357847244850008,0.0395071117091088,0,0,0,0.0214492552468059,0.0232399919966277,0.0253009205357413,0.0209777155210342,0,0,0,0.0167339815117806,0.0044721508622536,0,0,0,0,0,0,0,0,0,0,0,0.0374253099064661,0.0357847244850008,0.0293299615832089
"Otu00421",0.221330875060863,0.00709765109969978,0.0218292202710766,0.454572444054141,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0282880438419201,0.0316280494375717,0.040754378260628,0,0,0.010954670250958,0.0134168103898401,0.0209777155210342,0.0232399919966277,0.0240855178070319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282880438419201,0.0636038700583698,0.0628107111436491,0.0510123167792624
"Otu00422",0.262952977219618,0.012582186402509,0.0334879730405239,0.506862006228344,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5",0,0,0,0,0.0256932919481349,0.0319428707035388,0,0,0,0,0.0253009205357413,0.046276649381921,0.0447362801022473,0.0400106743539889,0,0,0.053316907384196,0.05140356482412,0.0387395224619405,0.0395071117091088,0,0,0,0,0,0,0,0,0,0,0,0,0.0282880438419201
"Otu00424",0.154472483461849,0.00443065571109528,0.0150294791768526,0.364736374567863,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0,0,0,0,0.0494164660809598,0.0458418111403331,0.0659264219165349,0,0,0.0154925531290998,0.0223625435843667,0.0429083866174481,0.0397596885709306,0.0492133585199508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010954670250958,0.0232399919966277,0.0161252143073659,0.0240855178070319
"Otu00428",0.741444111920036,0.0100250192666689,0.0282004607013612,0.851179293043762,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","Victivallaceae_ge",0,0,0,0,0.0141426070706832,0,0,0,0,0,0.00632459748479786,0,0,0,0.0209777155210342,0,0.0209777155210342,0.0384802639050308,0.0173213742180269,0.0209777155210342,0,0,0,0.0402600988152693,0.0368865420026988,0.0392529130545519,0,0,0,0.0154925531290998,0.051208313153369,0.0538777103935892,0.0405079907960005
"Otu00430",0.0407687135790359,1.51940604631677e-05,0.000166217245372241,0.211644980234736,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0.00774604415417324,0,0,0,0.0363398019976787,0.0371569006730606,0.0469213728378925,0,0,0,0.0236665283589545,0.0433725640934211,0.0447362801022473,0.0551641689657941,0,0,0,0,0,0,0,0,0,0.0134168103898401,0.0209777155210342,0.0253009205357413,0,0,0,0.0214492552468059,0.0340653608675008,0.0303361545329774,0.0387395224619405
"Otu00434",0.121360978493931,0.0161720040362063,0.041143480856819,0.316912441953963,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","uncultured",0.0141426070706832,0.0256932919481349,0.0363398019976787,0.0447362801022473,0,0,0,0,0.0343578873863,0.0429083866174481,0.0397596885709306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148329408825957,0.0808345199472493,0,0.0209777155210342,0
"Otu00435",0.373075888507018,0.000145612020656639,0.000924435947654993,0.614686940111562,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0148329408825957,0.0148329408825957,0.0200013335733905,0,0,0.0141426070706832,0.0289868126124024,0.0438318384264956,0.0502207093697047,0.0471343266405227,0,0,0,0,0,0,0,0,0,0.0279321120649178,0.0173213742180269,0.0244973475791731,0,0,0,0.0293299615832089,0.0560650697700086,0.0519849353686748,0.0431410981008142
"Otu00436",0.0517076329991522,1.43249190726735e-05,0.00016250563931623,0.212986202591746,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified",0,0,0,0,0.0286395571091107,0.0219106553910847,0.0286395571091107,0,0,0,0.0100001666741671,0.0184401339561902,0.0178894980130789,0.024902372893354,0.00894439117125142,0,0,0.0044721508622536,0.0118324356673172,0.0126494479745792,0,0,0.00894439117125142,0.0560650697700086,0.0460597419612265,0.0498202052314834,0,0,0,0.010954670250958,0.024902372893354,0.0184401339561902,0.0148329408825957
"Otu00438",0.0940338969696191,0.0107590450414717,0.0295446792408667,0.280914140322465,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0126494479745792,0.00774604415417324,0.0118324356673172,0,0,0.00894439117125142,0.0161252143073659,0.0154925531290998,0.0223625435843667,0.0228054852686513,0.0161252143073659,0,0.0240855178070319,0.0328692717306667,0.0219106553910847,0.0316280494375717,0,0,0.0118324356673172,0.0720344981628928,0.0473463254575795,0.0535044923335179,0,0,0,0,0,0.0118324356673172,0
"Otu00443",0.415857262942272,0.0094256493234511,0.0268417667976467,0.651070646959395,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0469213728378925,0.0349356044230547,0.0562435254446488,0,0,0,0.0148329408825957,0.0236665283589545,0.0194948234947316,0.0167339815117806,0,0,0,0,0,0,0,0,0,0.0433725640934211,0.048598959594225,0.043602804430478,0,0,0,0,0,0,0
"Otu00444",0.629008947049181,0.00567343156993695,0.0182605332390529,0.798959565566672,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured_ge",0,0,0,0,0.0429083866174481,0.0334726512735141,0.0382192502166353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240855178070319,0.0178894980130789,0.0167339815117806,0,0,0,0.0200013335733905,0.0546165254021509,0.0579980168476094,0.0392529130545519
"Otu00447",0.106276086092795,1.72503044940204e-05,0.000170531581569459,0.295915579668605,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0219106553910847,0.0223625435843667,0.0303361545329774,0,0,0,0.0232399919966277,0.0289868126124024,0.0293299615832089,0.0240855178070319,0,0,0,0,0,0,0,0,0,0.0382192502166353,0.0412427473346677,0.0405079907960005,0,0,0,0.0200013335733905,0.0395071117091088,0.0376918113497806,0.0389970608926553
"Otu00448",0.179191967225289,0.00142478420793281,0.00593946187885244,0.40000271393516,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0189748045654315,0.0232399919966277,0,0,0,0,0.0148329408825957,0.024902372893354,0.0161252143073659,0,0,0,0,0,0,0,0,0,0.00774604415417324,0.0438318384264956,0.046276649381921,0.0481850221188148,0,0,0,0.0232399919966277,0.0382192502166353,0.0313100670833175,0.0289868126124024
"Otu00452",0.729603151822771,0.0127577210073705,0.0338250687245226,0.844886595143088,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0289868126124024,0.0275715906579882,0.0289868126124024,0.0154925531290998,0,0.0200013335733905,0.0309888263311719,0.0565987559118274,0.0557064506147085,0.0590257935914777,0,0,0.0223625435843667,0.0279321120649178,0.0148329408825957,0.0167339815117806,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00455",0.367229783519466,0.000501397508727957,0.00246075940453721,0.609407698310481,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0.0178894980130789,0.0184401339561902,0,0,0,0,0.0134168103898401,0.0200013335733905,0.0209777155210342,0.0232399919966277,0,0,0,0,0,0,0,0,0,0.0340653608675008,0.0363398019976787,0.0419646697072182,0,0,0,0.0214492552468059,0.0384802639050308,0.0389970608926553,0.0477675089383799
"Otu00456",0.400029345954971,0.000175793768348,0.00108615435443586,0.641580291192396,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.010954670250958,0,0.0189748045654315,0.0167339815117806,0,0.0141426070706832,0.0184401339561902,0.0309888263311719,0.0228054852686513,0.0293299615832089,0,0,0,0,0,0,0,0,0,0.0223625435843667,0.0296691465086627,0.0300045018234769,0,0,0,0.0134168103898401,0.0209777155210342,0.0256932919481349,0.0279321120649178
"Otu00458",0.879466005548987,3.54609653500291e-05,0.000288693976732002,0.88804275841765,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillales_unclassified","Rhodospirillales_unclassified",0,0,0,0,0.046276649381921,0.0422025726360924,0.0506180552853129,0,0,0,0,0,0,0,0,0,0,0.0279321120649178,0.0346479480985121,0.0449595551641235,0,0,0,0.0228054852686513,0.0244973475791731,0.0272062971645802,0,0,0,0,0.0240855178070319,0.0313100670833175,0.0209777155210342
"Otu00461",0.522987569125124,0.000705659476623857,0.0033218799851953,0.743136340522763,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge",0,0,0,0,0.0204953363762286,0.0141426070706832,0.010954670250958,0,0,0,0.0126494479745792,0.024902372893354,0.0204953363762286,0.0275715906579882,0,0,0,0,0,0,0,0,0,0.010954670250958,0.0184401339561902,0.0228054852686513,0,0.00632459748479786,0.0100001666741671,0.0240855178070319,0.0605348985018691,0.05765137164818,0.0490094119674804
"Otu00463",0.0566948320905796,0.000614711017624318,0.00297468548388831,0.214959981234522,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",0,0,0,0,0.0346479480985121,0.0264606007932277,0.0352209152714569,0,0,0,0,0.0184401339561902,0.0232399919966277,0,0,0,0,0,0,0,0,0,0,0.0628107111436491,0.0564214190586361,0.0597011940644167,0,0,0,0,0.0219106553910847,0.0253009205357413,0.0194948234947316
"Otu00465",0.108351642867168,0.00823794451599283,0.0242581174683704,0.297537051047937,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0.0253009205357413,0.0352209152714569,0.0397596885709306,0.0451817298391261,0.0154925531290998,0,0.0240855178070319,0.0286395571091107,0.0244973475791731,0.0148329408825957,0.0118324356673172,0.00894439117125142,0,0,0,0,0,0,0,0.0282880438419201,0.0429083866174481,0,0.00774604415417324,0,0,0,0.0442863621627074,0.0669828796370815,0.0044721508622536,0.0044721508622536,0.00774604415417324
"Otu00467",0.101085424600063,1.22635227999828e-05,0.000150337898189584,0.292682484616081,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0272062971645802,0.0214492552468059,0.0232399919966277,0,0,0.0161252143073659,0.0178894980130789,0.0282880438419201,0.0260797658972776,0.0313100670833175,0,0,0,0,0,0,0,0,0,0.0337703044638153,0.024902372893354,0.0296691465086627,0,0,0,0.010954670250958,0.0240855178070319,0.0313100670833175,0.0189748045654315
"Otu00468",0.232327159192895,0.000103066244669629,0.000685786935686378,0.467355796981056,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0232399919966277,0.0232399919966277,0.0286395571091107,0,0,0,0.00894439117125142,0.0161252143073659,0.0141426070706832,0.0100001666741671,0,0,0,0,0,0,0,0,0,0.0384802639050308,0.0409992883336807,0.0414847808111334,0.0126494479745792,0,0,0.0214492552468059,0.0346479480985121,0.0316280494375717,0.0337703044638153
"Otu00470",0.185270732503369,8.14205622880826e-06,0.000128960738556371,0.405696174650583,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","Victivallaceae_ge",0,0,0,0,0.0296691465086627,0.0219106553910847,0.0209777155210342,0,0,0,0.00894439117125142,0.0161252143073659,0.0154925531290998,0.0154925531290998,0,0,0,0.00632459748479786,0,0.00774604415417324,0,0,0,0.040754378260628,0.0346479480985121,0.040754378260628,0,0,0,0.010954670250958,0.0366141907114439,0.0412427473346677,0.0275715906579882
"Otu00480",0.410082782696359,0.00219151324116462,0.00819744412370766,0.645382458482394,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0360633293559791,0.0343578873863,0.0467074509873697,0,0,0.00774604415417324,0.0214492552468059,0.0405079907960005,0.0376918113497806,0.0397596885709306,0,0,0,0,0,0,0.0044721508622536,0,0,0.0240855178070319,0.0264606007932277,0,0,0,0,0,0.0200013335733905,0,0.0141426070706832
"Otu00481",0.349324910013546,1.23833239838241e-05,0.000150337898189584,0.589913704641537,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0253009205357413,0.0282880438419201,0.0189748045654315,0.0264606007932277,0,0.0184401339561902,0.0272062971645802,0.0384802639050308,0.043602804430478,0.0400106743539889,0,0,0,0,0,0,0,0,0.010954670250958,0.0204953363762286,0.0219106553910847,0.0232399919966277,0,0,0,0,0.0331723313941455,0.0352209152714569,0.0328692717306667
"Otu00492",0.120054616557191,0.00314982885810343,0.0111778542041414,0.315885150789262,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_unclassified",0,0.00774604415417324,0.0134168103898401,0.0306642247754937,0.0331723313941455,0.0384802639050308,0,0,0.024902372893354,0.0240855178070319,0.0306642247754937,0.0214492552468059,0.0173213742180269,0.0228054852686513,0,0,0,0,0,0,0.00774604415417324,0,0.0328692717306667,0.0194948234947316,0.0189748045654315,0.0100001666741671,0,0,0,0.0357847244850008,0.0173213742180269,0.0189748045654315,0.010954670250958
"Otu00494",0.186974575918872,0.00140754160481577,0.00590314418504553,0.40687549225113,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0.0100001666741671,0.0100001666741671,0.0240855178070319,0.0567755412213803,0.0167339815117806,0.0200013335733905,0,0,0.010954670250958,0.0184401339561902,0.0178894980130789,0.0126494479745792,0.010954670250958,0.00894439117125142,0,0.0397596885709306,0.0141426070706832,0,0,0,0,0.0118324356673172,0.0189748045654315,0,0,0,0,0,0.0134168103898401,0.0736873159921972,0.0100001666741671,0.0173213742180269,0.0100001666741671
"Otu00504",0.125531597488627,8.22035679838991e-07,4.37575915729679e-05,0.325347810719587,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0357847244850008,0.0253009205357413,0.0384802639050308,0,0,0,0.0184401339561902,0.0309888263311719,0.0334726512735141,0.0275715906579882,0,0,0,0.0189748045654315,0,0,0,0,0,0.0309888263311719,0.0260797658972776,0.0296691465086627,0,0,0,0.024902372893354,0.046276649381921,0.0460597419612265,0.0379564451883143
"Otu00509",0.0756482227096948,0.00213797954876335,0.00808122618010774,0.2446194865192,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0282880438419201,0.0319428707035388,0.0431410981008142,0.0194948234947316,0,0.0178894980130789,0.0289868126124024,0.0366141907114439,0.0389970608926553,0.0376918113497806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256932919481349,0.0417254135699873,0.0346479480985121,0.0382192502166353
"Otu00511",0.131560849452231,0.00345879377291725,0.0120883095497916,0.333480248428366,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified",0,0,0,0,0.0414847808111334,0.0355039371888628,0.0447362801022473,0,0,0,0.010954670250958,0.0173213742180269,0.0194948234947316,0.0173213742180269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173213742180269,0.0397596885709306,0.0451817298391261,0.0392529130545519
"Otu00521",0.516948556046529,0.00101219949654478,0.00451898097812251,0.740638510940368,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0,0,0,0,0.0325633957875081,0.0240855178070319,0.0360633293559791,0,0,0.0178894980130789,0.0306642247754937,0.0366141907114439,0.0417254135699873,0.0397596885709306,0,0,0,0,0,0,0,0,0,0.0236665283589545,0.0371569006730606,0.0289868126124024,0,0,0,0,0,0,0.0236665283589545
"Otu00523",0.105126846855141,7.87077745358119e-06,0.000128960738556371,0.295915579668605,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0134168103898401,0.0161252143073659,0.0194948234947316,0,0,0,0.0118324356673172,0.0228054852686513,0.0223625435843667,0.0236665283589545,0,0,0,0,0,0,0,0,0,0.0279321120649178,0.0275715906579882,0.0204953363762286,0,0,0,0.0154925531290998,0.0223625435843667,0.0256932919481349,0.0232399919966277
"Otu00524",0.304509118091052,6.24790898914098e-05,0.000445727115513975,0.547325479789631,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0173213742180269,0.0209777155210342,0.0346479480985121,0,0,0.0141426070706832,0.0264606007932277,0.0371569006730606,0.0363398019976787,0.0360633293559791,0,0,0,0,0,0,0,0,0,0.0228054852686513,0.0236665283589545,0.0232399919966277,0,0,0,0.0141426070706832,0.0219106553910847,0.0173213742180269,0.0154925531290998
"Otu00532",0.275033706160891,3.52192548085914e-06,9.02656456575749e-05,0.520009083779608,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0209777155210342,0.0236665283589545,0.0296691465086627,0,0,0.0118324356673172,0.0204953363762286,0.0371569006730606,0.0424391451139306,0.0409992883336807,0,0,0,0,0,0,0,0,0,0.0244973475791731,0.0379564451883143,0.0346479480985121,0,0,0,0,0.0189748045654315,0.0268360367115923,0.0268360367115923
"Otu00533",0.44023056609538,0.00153885516101469,0.00630111107350396,0.672130068957528,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225",0,0,0,0,0.0154925531290998,0,0,0,0,0.010954670250958,0.0204953363762286,0.0405079907960005,0.0379564451883143,0.040754378260628,0,0,0,0,0,0,0,0,0,0.0303361545329774,0.0431410981008142,0.0471343266405227,0,0,0,0.0178894980130789,0.0264606007932277,0.0253009205357413,0.0306642247754937
"Otu00536",0.0783914197028853,0.000243813093274827,0.00142118736950636,0.249985541172335,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0236665283589545,0.0268360367115923,0.0331723313941455,0,0,0.00774604415417324,0.0141426070706832,0.0173213742180269,0.0223625435843667,0.0178894980130789,0,0,0,0,0,0,0,0,0,0.0392529130545519,0.0355039371888628,0.0334726512735141,0,0,0,0,0,0.0244973475791731,0.0240855178070319
"Otu00553",0.47867585744105,0.00404396983799216,0.0138535996430227,0.712352028707971,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0360633293559791,0.0376918113497806,0.0376918113497806,0,0,0,0.0141426070706832,0.0214492552468059,0.0214492552468059,0.0219106553910847,0,0,0,0,0,0,0,0,0,0.0384802639050308,0.0293299615832089,0.0289868126124024,0,0,0,0,0,0,0
"Otu00561",0.867875258539862,0.000246564557374508,0.00142118736950636,0.883190704278801,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_unclassified",0,0,0,0,0,0,0,0.0189748045654315,0,0.0189748045654315,0.0296691465086627,0.051208313153369,0.0529397510661862,0.0517918677135205,0,0,0,0.0126494479745792,0.0118324356673172,0.0141426070706832,0,0,0,0.0189748045654315,0.0204953363762286,0.0260797658972776,0,0,0,0.00774604415417324,0.0204953363762286,0.0189748045654315,0.0309888263311719
"Otu00563",0.378284512600561,0.0120890168949038,0.0325907517413098,0.618848422504936,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","uncultured",0,0,0,0,0,0,0,0,0,0.0167339815117806,0.0204953363762286,0.0240855178070319,0.0184401339561902,0.0260797658972776,0,0,0,0,0,0,0,0,0,0.0405079907960005,0.048804615905435,0.0447362801022473,0,0,0,0,0.0328692717306667,0.0328692717306667,0.0477675089383799
"Otu00565",0.0569794817142316,4.48206497407388e-05,0.000344620995784347,0.214959981234522,"Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae","Victivallaceae_ge",0,0,0,0,0.0272062971645802,0.0244973475791731,0.0178894980130789,0.00894439117125142,0,0,0.0118324356673172,0.0189748045654315,0.0223625435843667,0.0178894980130789,0,0,0,0,0,0,0,0,0,0.0451817298391261,0.0402600988152693,0.0431410981008142,0,0,0,0.0100001666741671,0.0395071117091088,0.0389970608926553,0.0236665283589545
"Otu00567",0.454700974462155,0.000351862035579955,0.00193244863985182,0.684028422451763,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0167339815117806,0.0118324356673172,0,0.0223625435843667,0,0,0.0167339815117806,0.0189748045654315,0.0184401339561902,0.0223625435843667,0.0134168103898401,0,0,0.0209777155210342,0.010954670250958,0.0100001666741671,0,0,0,0.0392529130545519,0.0319428707035388,0.0328692717306667,0,0,0,0,0.0100001666741671,0.00632459748479786,0.010954670250958
"Otu00569",0.566619949419037,8.56565533076359e-05,0.000575478979503728,0.77507250550448,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia",0,0,0,0,0.0161252143073659,0.00774604415417324,0,0,0,0.010954670250958,0.00632459748479786,0.0134168103898401,0.0189748045654315,0.0228054852686513,0,0,0.00894439117125142,0.0118324356673172,0.00894439117125142,0.0194948234947316,0,0,0,0.0275715906579882,0.0340653608675008,0.0397596885709306,0,0,0,0,0.0319428707035388,0.0343578873863,0.0306642247754937
"Otu00570",0.204810000524901,5.56225054155116e-06,0.00010995037596192,0.430785776180035,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0219106553910847,0.0219106553910847,0.0236665283589545,0,0,0.00632459748479786,0.0184401339561902,0.0374253099064661,0.0379564451883143,0.0395071117091088,0,0,0,0,0,0,0,0,0,0.0184401339561902,0.0240855178070319,0.0334726512735141,0,0,0,0.0148329408825957,0.0223625435843667,0.0219106553910847,0.0331723313941455
"Otu00571",0.133377292506908,2.83665764402807e-05,0.000239386230447247,0.335648825581599,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified",0,0,0,0,0.0194948234947316,0.0184401339561902,0.0300045018234769,0.0184401339561902,0,0,0.010954670250958,0.0232399919966277,0.0228054852686513,0.0236665283589545,0,0,0,0,0,0,0,0,0,0.0264606007932277,0.0337703044638153,0.032254623442895,0,0,0,0.0167339815117806,0.0355039371888628,0.0313100670833175,0.0449595551641235
"Otu00575",0.72023270003442,0.00880932398046526,0.0255064945375814,0.840473909652308,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella",0,0,0,0,0.0260797658972776,0.0189748045654315,0.0228054852686513,0,0,0.0154925531290998,0.0316280494375717,0.046276649381921,0.0549822247594775,0.0458418111403331,0,0,0,0,0,0,0,0,0,0.0209777155210342,0.0204953363762286,0.0189748045654315,0,0,0,0,0,0,0
"Otu00576",0.552463062300254,0.00565198863004171,0.0182605332390529,0.766141160544641,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Harryflintia",0,0,0,0,0,0,0,0,0,0,0.010954670250958,0.0184401339561902,0.0184401339561902,0,0,0,0.0100001666741671,0.0141426070706832,0.00894439117125142,0.0154925531290998,0,0,0,0.0371569006730606,0.0460597419612265,0.0464925477262967,0,0,0,0.0173213742180269,0.0349356044230547,0.0313100670833175,0.0400106743539889
"Otu00577",0.0697829361041836,0.0131450176482164,0.0344558795930522,0.232162460500457,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.040754378260628,0.0387395224619405,0.0382192502166353,0,0,0.00894439117125142,0.0167339815117806,0,0.0300045018234769,0.0161252143073659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141426070706832,0.0397596885709306,0.0366141907114439,0.0319428707035388
"Otu00578",0.171219145237895,0.00241374929763988,0.00883764293104127,0.391035143579615,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0,0,0,0,0.0268360367115923,0.00774604415417324,0.0296691465086627,0,0,0,0.0240855178070319,0.0289868126124024,0.0300045018234769,0.0357847244850008,0,0,0,0,0,0,0,0,0,0,0.0044721508622536,0,0,0,0,0.0214492552468059,0.0440596848942229,0.0454028202812892,0.0431410981008142
"Otu00583",0.566743768475819,0.00178736015347055,0.00710835187472195,0.77507250550448,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","uncultured_ge",0.00632459748479786,0,0,0,0.0414847808111334,0.0346479480985121,0.0355039371888628,0,0,0,0.0126494479745792,0.0306642247754937,0.0306642247754937,0.0325633957875081,0,0,0,0,0,0,0,0,0,0.0272062971645802,0.0275715906579882,0.0236665283589545,0,0,0,0,0,0,0
"Otu00584",0.279720349771863,0.00252510393584019,0.00919669433474425,0.527429106381824,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0173213742180269,0.0178894980130789,0.024902372893354,0,0,0.0100001666741671,0.0148329408825957,0.0167339815117806,0.0214492552468059,0.0178894980130789,0,0,0,0.0126494479745792,0.00894439117125142,0,0,0,0,0,0,0,0,0,0,0.0260797658972776,0.0376918113497806,0.0409992883336807,0.0475573820604094
"Otu00586",0.271474889098248,0.000311867863182048,0.00175457366928437,0.516100613340626,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",0,0,0,0,0.0382192502166353,0.0352209152714569,0.0368865420026988,0,0,0,0.0148329408825957,0.0204953363762286,0.0204953363762286,0.0204953363762286,0,0,0,0,0,0,0,0,0,0.0389970608926553,0.0279321120649178,0.0296691465086627,0,0,0,0,0.0173213742180269,0.0161252143073659,0
